ID,year,job_id,why_left
7953,1988,1,2
7953,1998,2,1
7953,2006,3,5
7954,1979,1,1
7954,1984,2,5
7954,1984,3,5
7954,1987,4,5
7955,1979,1,1
7955,1979,2,1
7955,1979,3,1
7955,1980,3,1
7955,1981,5,1
7955,1982,3,1
7955,1982,6,1
7955,1983,6,7
7955,1984,6,5
7955,1985,7,1
7955,1985,8,1
7955,1986,9,5
7955,1987,10,1
7955,1988,11,1
7955,1998,11,1
7956,1981,1,5
7956,1981,2,5
7956,1983,3,3
7956,1986,4,5
7956,1994,4,6
7957,1979,1,5
7957,1979,2,3
7957,1980,3,5
7957,1980,4,1
7957,1980,5,1
7957,1982,5,4
7957,1982,6,5
7957,1983,7,1
7957,1983,8,1
7957,1983,9,1
7957,1986,10,1
7957,1987,11,1
7957,1987,12,1
7957,1988,13,1
7957,1991,14,1
7957,1992,14,1
7957,1992,15,1
7957,1996,16,6
7957,1996,17,6
7957,2006,18,6
7957,2006,19,5
7957,2012,20,1
7958,1980,1,3
7958,1988,3,5
7958,1991,4,6
7958,1991,5,5
7959,1980,2,3
7959,1981,1,5
7959,1982,3,1
7959,1982,4,1
7959,1983,5,1
7959,1994,6,1
7959,2000,7,4
7959,2014,8,5
7960,1980,1,5
7960,1981,2,1
7960,1989,3,6
7960,1989,4,6
7961,1980,1,2
7961,1986,2,5
7961,1986,3,1
7961,1987,4,5
7961,1987,5,1
7962,1981,1,1
7963,1980,1,1
7963,1980,2,5
7963,1980,3,2
7963,1981,4,5
7963,1984,5,5
7963,1991,6,6
7963,1992,6,1
7963,1993,7,5
7963,1994,6,6
7963,1996,6,1
7964,1981,2,5
7964,1986,1,5
7964,1989,4,5
7964,1991,5,6
7964,1992,6,6
7964,1992,7,1
7964,1994,8,6
7964,1996,9,5
7964,2000,10,1
7964,2002,11,5
7965,1979,1,1
7965,1981,2,1
7965,1981,3,5
7965,1981,4,5
7965,1982,5,5
7965,1982,6,1
7965,1982,7,1
7965,1983,8,7
7965,1985,9,5
7965,1988,10,2
7965,1988,11,5
7965,1988,12,5
7965,1988,13,2
7965,1996,14,1
7965,1998,14,1
7965,1998,15,1
7965,1998,17,1
7965,1998,18,1
7965,2000,16,5
7965,2000,17,1
7965,2000,18,1
7965,2000,20,1
7965,2002,18,1
7965,2002,19,1
7965,2006,22,6
7965,2008,22,1
7965,2008,23,-3
7965,2010,21,1
7965,2010,23,1
7965,2010,24,1
7965,2010,25,1
7965,2012,23,3
7965,2016,39,1
7965,2016,41,5
7965,2016,42,5
7965,2016,43,3
7965,2016,44,1
7965,2014,30,1
7965,2014,31,1
7965,2014,32,1
7965,2014,33,1
7965,2014,34,1
7965,2014,35,1
7965,2014,36,1
7965,2014,37,1
7965,2014,38,1
7966,1981,1,1
7966,1982,2,1
7966,1983,4,7
7966,1984,3,5
7966,1984,5,5
7966,1985,3,5
7966,1985,6,1
7966,1985,7,5
7966,1986,8,1
7966,1987,9,2
7966,1988,10,1
7966,1989,11,5
7966,1994,12,1
7966,1996,14,1
7966,1998,13,5
7966,1998,14,5
7966,2000,14,1
7966,2000,15,1
7966,2000,16,1
7966,2000,17,6
7966,2008,18,-3
7966,2014,19,1
7967,1980,1,2
7967,1980,2,1
7967,1980,2,4
7967,1980,3,1
7967,1981,2,1
7967,1981,4,5
7967,1981,5,1
7967,1982,2,1
7967,1982,5,1
7967,1983,5,1
7967,1983,7,1
7967,1985,8,1
7967,1986,8,1
7967,1987,9,1
7967,1996,10,6
7967,2002,11,1
7967,2002,12,5
7967,2010,13,1
7967,2014,14,5
7968,1980,1,1
7968,1984,3,5
7968,1984,5,5
7968,1985,4,5
7968,1985,6,5
7968,1985,7,1
7968,1986,8,4
7968,1988,9,1
7968,1989,9,1
7968,1989,10,1
7968,1991,11,6
7968,1992,12,1
7968,1996,13,4
7968,1996,14,5
7968,1998,15,1
7968,2000,16,1
7968,2002,17,2
7968,2004,18,5
7968,2006,19,1
7969,1981,1,1
7969,1982,1,1
7969,1983,2,7
7969,1986,3,5
7969,1987,4,5
7969,1988,6,1
7970,1979,1,1
7970,1980,2,5
7970,1980,3,5
7970,1981,4,1
7970,1981,5,1
7970,1981,6,1
7970,1982,7,1
7970,1982,8,1
7970,1983,9,1
7970,1984,10,5
7970,1984,11,1
7970,1984,12,5
7970,1984,13,5
7970,1987,14,5
7970,1987,15,5
7970,1988,16,1
7970,1988,17,1
7970,1989,16,6
7970,1996,18,1
7970,1996,19,1
7970,1996,20,5
7970,1996,21,1
7970,1998,22,1
7970,1998,23,1
7970,1998,24,1
7970,2002,23,5
7970,2002,25,1
7970,2006,27,5
7970,2006,28,5
7970,2006,29,5
7970,2006,30,1
7970,2014,31,1
7970,2014,32,1
7971,1979,1,5
7971,1979,2,5
7971,1979,3,3
7971,1979,4,3
7971,1980,5,5
7971,1980,6,3
7971,1980,7,3
7971,1980,8,3
7971,1982,9,5
7971,2004,10,5
7972,1979,1,3
7972,1980,1,3
7972,1980,2,2
7972,1980,3,5
7972,1981,4,1
7972,1982,5,1
7972,1983,6,1
7972,1984,7,1
7972,1984,8,1
7972,1984,9,1
7972,1985,8,1
7972,1986,10,5
7972,1987,11,1
7972,1989,12,6
7972,1991,13,1
7972,1994,14,6
7972,1994,15,1
7972,1994,16,5
7972,2000,17,5
7972,2000,18,1
7972,2000,19,1
7972,2000,20,5
7972,2000,21,6
7972,2000,22,6
7972,2002,23,5
7972,2006,24,5
7972,2006,25,1
7972,2006,26,1
7972,2006,27,1
7972,2008,25,1
7972,2012,28,1
7972,2016,29,1
7972,2014,30,1
7973,1980,1,5
7973,1980,1,1
7973,1980,2,3
7973,1981,1,1
7973,1981,2,3
7973,1982,1,1
7973,1982,3,5
7973,1983,1,7
7973,1984,1,1
7973,1985,4,5
7973,1989,5,5
7973,2000,6,5
7973,2008,10,6
7973,2010,10,1
7973,2010,11,5
7973,2012,9,1
7974,1979,1,3
7974,1980,2,5
7974,1980,2,1
7974,1980,3,1
7974,1980,4,1
7974,1982,5,4
7974,1983,6,4
7974,1986,7,1
7974,1987,8,4
7974,1994,10,6
7974,1994,11,1
7974,1996,12,3
7974,1996,13,1
7974,1996,14,1
7974,1998,15,1
7974,2002,17,1
7974,2004,16,6
7974,2004,18,1
7974,2006,19,2
7974,2012,20,2
7974,2012,21,1
7975,1980,1,1
7975,1982,1,1
7975,1983,2,3
7975,1984,2,1
7975,1986,1,1
7975,1991,1,1
7975,1991,3,1
7975,1994,1,1
7975,1994,3,1
7975,1996,1,5
7975,1996,4,1
7975,1998,5,6
7975,2008,5,5
7975,2008,6,5
7976,1984,1,5
7976,1987,3,1
7976,1988,3,1
7977,1981,1,1
7977,1983,1,1
7977,1987,1,5
7977,1987,2,1
7978,1980,1,1
7978,1984,1,1
7978,1988,3,1
7979,1980,1,5
7979,1980,2,5
7979,1980,3,5
7979,1980,5,5
7979,1983,4,7
7979,1986,6,4
7979,1986,7,4
7979,1993,8,6
7979,1996,9,6
7979,1998,11,6
7979,2000,10,5
7979,2000,12,5
7979,2004,11,5
7979,2004,13,5
7980,1979,1,5
7980,1980,2,6
7980,1981,3,5
7980,1984,4,5
7980,1986,4,5
7980,1986,5,5
7980,1988,6,4
7980,1989,7,4
7980,1989,8,6
7980,1998,10,6
7980,1998,11,6
7980,2012,14,5
7980,2018,17,5
7980,2014,12,1
7980,2014,16,5
7981,1979,1,6
7981,1979,2,6
7981,1980,3,4
7981,1981,4,1
7981,1981,5,4
7981,1982,6,1
7981,1983,7,7
7981,1985,8,5
7981,1986,9,5
7981,1987,10,5
7981,1992,11,4
7981,2002,13,-2
7981,2012,18,1
7981,2018,18,5
7982,1980,1,5
7982,1980,2,5
7982,1985,3,1
7982,1985,4,5
7982,1987,5,5
7982,1988,5,1
7982,1988,6,5
7982,1992,7,5
7982,1992,8,5
7982,1994,9,5
7982,1998,11,5
7982,2000,12,5
7982,2012,13,1
7983,1996,1,6
7983,2002,2,6
7984,1979,1,5
7984,1979,2,1
7984,1980,3,3
7984,1980,4,5
7984,1989,6,1
7984,1994,7,6
7984,1996,7,5
7984,1998,8,1
7984,2000,9,6
7984,2000,10,6
7984,2000,11,5
7984,2002,11,1
7984,2002,12,1
7984,2002,13,1
7984,2002,14,5
7984,2002,15,5
7984,2002,16,1
7984,2002,17,1
7984,2002,18,1
7984,2004,11,1
7984,2004,13,5
7984,2004,19,1
7984,2004,20,1
7984,2004,21,1
7984,2004,22,1
7984,2004,23,1
7984,2006,24,1
7984,2008,24,1
7984,2012,25,5
7984,2012,26,5
7984,2012,27,5
7984,2016,29,1
7984,2018,30,5
7984,2014,28,1
7985,1979,1,3
7985,1979,2,3
7985,1980,2,3
7985,1980,3,3
7985,1980,4,3
7985,1981,5,4
7985,1984,6,4
7985,1988,7,1
7985,1989,7,1
7985,1991,7,1
7985,1991,8,1
7985,1992,8,1
7985,1993,8,1
7985,1994,8,6
7986,1979,1,3
7986,1980,2,3
7986,1980,3,1
7986,1980,4,5
7986,1981,5,5
7986,1982,6,1
7986,1982,7,1
7986,1985,8,5
7986,1988,4,1
7986,1989,9,6
7986,1991,10,5
7986,1998,11,6
7986,2000,12,3
7986,2000,13,1
7986,2000,14,5
7986,2000,15,5
7986,2002,16,6
7986,2006,17,1
7986,2014,18,5
7987,1979,1,1
7987,1980,1,5
7987,1980,2,5
7987,1980,3,2
7987,1980,4,5
7987,1981,5,5
7987,1981,6,3
7987,1982,7,1
7987,1984,8,5
7987,1985,9,5
7987,1985,10,5
7987,1986,9,5
7987,1986,11,1
7987,1987,11,1
7987,1987,12,5
7987,1987,13,1
7987,2000,14,5
7987,2006,15,5
7987,2006,16,1
7987,2010,17,6
7987,2010,19,1
7987,2016,20,6
7988,1979,1,3
7988,1980,2,5
7988,1980,3,5
7988,1980,4,5
7988,1983,5,1
7988,1987,7,1
7988,1988,6,4
7989,1980,1,5
7989,1980,2,5
7989,1983,3,7
7989,1988,4,5
7990,1981,1,5
7990,1982,2,1
7990,1983,3,7
7990,1991,4,1
7990,1991,6,4
7990,1991,7,5
7990,1992,5,1
7990,1998,8,6
7990,2008,9,1
7990,2008,10,5
7990,2008,11,-3
7991,1979,2,5
7991,1980,1,6
7991,1987,3,5
7991,1989,4,5
7991,1996,7,6
7992,1980,2,1
7992,1981,3,5
7992,1981,4,5
7992,1983,5,7
7992,1984,6,5
7992,1985,7,2
7992,1985,8,1
7992,1992,9,6
7992,1993,10,5
7992,1998,9,6
7992,1998,11,1
7992,2000,11,1
7992,2000,12,1
7992,2004,13,1
7992,2004,14,5
7992,2006,15,5
7992,2006,16,1
7992,2008,17,5
7992,2010,15,1
7992,2012,18,1
7992,2016,19,1
7993,1980,1,5
7993,1980,1,5
7993,1981,3,1
7993,1983,2,1
7993,1984,2,3
7993,1984,4,5
7993,1984,5,5
7993,1986,5,5
7993,1989,7,5
7993,2006,6,5
7993,2018,8,5
7994,1980,2,5
7994,1981,3,5
7994,1983,4,6
7994,1983,5,6
7994,1984,6,5
7994,1985,7,5
7994,1986,8,4
7994,1987,9,5
7995,1980,1,5
7995,1981,2,5
7995,1981,3,5
7995,1982,4,5
7995,1982,5,5
7995,1982,6,5
7995,1983,8,7
7995,2004,7,2
7995,2004,10,6
7995,2018,11,5
7997,1980,1,5
7997,1982,3,5
7997,1983,2,7
7997,1986,5,5
7997,1986,6,1
7997,1989,7,6
7997,1992,8,1
7997,2010,9,1
7997,2016,4,1
7997,2014,10,6
7998,1980,1,5
7998,1984,2,5
7998,1989,3,5
7998,1989,4,6
7998,1991,5,5
7998,1996,3,1
7999,1979,1,1
7999,1980,2,5
7999,1980,3,3
7999,1980,4,5
7999,1980,5,5
7999,1982,5,2
7999,1983,6,4
7999,1984,7,2
7999,1986,8,1
7999,1989,10,6
7999,1991,10,6
7999,1991,11,1
7999,1993,12,6
7999,2004,13,5
7999,2004,14,1
7999,2004,15,5
7999,2010,17,1
8000,1979,1,5
8000,1979,2,5
8000,1979,3,1
8000,1979,4,5
8000,1980,5,5
8000,1980,6,5
8000,1980,7,5
8000,1980,8,5
8000,1980,9,5
8000,1982,10,5
8000,1983,11,6
8000,1987,13,5
8000,1989,15,3
8000,1989,16,5
8000,1992,17,1
8000,1992,19,1
8000,2000,19,6
8000,2000,20,4
8000,2010,20,1
8000,2010,21,1
8000,2014,20,5
8000,2014,22,6
8001,1980,1,1
8001,1980,2,5
8001,1981,3,-3
8001,1983,4,6
8001,1985,5,1
8001,1985,6,5
8001,1986,7,1
8001,1988,8,5
8001,1988,10,1
8001,1989,9,1
8001,1992,11,6
8001,1998,12,6
8001,2002,13,6
8001,2004,14,1
8001,2006,15,5
8001,2018,16,1
8001,2018,17,5
8002,1979,1,5
8002,1979,2,5
8002,1979,3,1
8002,1980,4,1
8002,1981,5,1
8002,1981,6,5
8002,1982,7,5
8002,1982,8,1
8002,1982,9,1
8002,1982,10,1
8002,1983,11,7
8002,1985,12,5
8002,1985,13,1
8002,1986,14,1
8002,1986,15,1
8002,1986,16,5
8002,1989,17,5
8002,1989,18,6
8002,1991,19,1
8002,1991,20,6
8002,1994,22,4
8002,1994,23,1
8002,1998,25,1
8002,1998,26,1
8002,2000,27,6
8002,2000,28,5
8002,2000,30,1
8002,2000,31,1
8002,2004,34,6
8002,2004,35,5
8002,2004,36,5
8002,2008,37,-3
8002,2008,38,5
8002,2008,39,1
8002,2010,37,5
8002,2012,37,5
8002,2016,40,5
8003,1979,1,6
8003,1983,3,7
8003,1987,2,5
8003,2012,4,5
8004,1979,1,1
8004,1980,2,5
8004,1980,3,5
8004,1982,4,5
8004,1982,5,5
8004,1983,6,7
8004,1984,7,5
8004,1985,8,5
8004,1986,9,5
8004,1987,10,5
8004,1987,11,3
8004,1988,12,1
8004,1988,13,1
8004,1988,14,1
8004,1989,11,5
8004,1992,15,5
8004,1998,16,6
8004,1998,17,6
8004,1998,18,5
8004,2000,19,2
8005,1979,1,1
8005,1979,2,5
8005,1980,3,1
8005,1980,4,5
8005,1981,5,5
8005,1982,6,5
8005,1986,8,1
8005,1989,7,5
8005,1989,9,5
8005,1992,10,1
8005,1992,11,5
8005,1992,12,1
8005,1993,13,1
8005,1994,14,1
8005,1998,15,5
8005,1998,16,5
8005,1998,17,1
8005,1998,18,1
8005,2000,19,5
8005,2000,20,1
8005,2002,21,3
8005,2008,22,5
8005,2008,23,2
8005,2010,24,1
8005,2018,25,5
8006,1980,1,2
8006,1980,2,1
8006,1980,3,1
8006,1981,4,1
8006,1981,5,4
8006,1985,5,2
8006,1986,6,5
8006,1987,7,2
8006,1988,8,1
8006,1991,9,1
8006,1992,10,6
8006,1992,11,1
8006,1993,12,5
8006,1994,13,5
8006,1996,14,1
8006,1996,15,4
8006,1998,16,3
8006,1998,17,1
8006,2016,18,1
8007,1979,1,5
8007,1979,2,5
8007,1979,3,6
8007,1980,3,6
8007,1980,4,6
8007,1980,5,3
8007,1980,3,5
8007,1980,6,5
8007,1980,7,5
8007,1981,8,5
8007,1981,9,5
8007,1982,10,1
8007,1986,11,1
8007,1987,12,5
8007,1987,13,5
8007,1987,14,5
8007,1991,15,5
8007,1992,16,6
8007,1993,17,1
8007,1993,19,5
8007,1994,20,1
8007,1996,21,5
8007,2000,18,6
8007,2000,22,6
8007,2018,23,5
8008,1980,1,1
8008,1987,2,5
8008,1988,3,5
8009,1979,1,2
8009,1979,2,2
8009,1979,3,2
8009,1979,4,2
8009,1980,5,5
8009,1980,6,5
8009,1984,7,5
8009,1985,7,2
8009,1986,8,2
8009,1993,9,6
8009,1998,10,6
8009,2016,11,5
8009,2018,12,3
8009,2018,13,5
8010,1979,1,5
8010,1982,2,2
8010,1982,3,5
8010,1982,4,5
8010,1983,5,1
8010,1983,6,7
8010,1983,7,1
8010,1984,7,1
8010,1984,8,2
8010,1986,9,2
8010,1986,10,2
8010,1986,11,2
8010,1987,12,1
8010,1989,12,1
8010,1989,13,1
8010,1994,14,1
8010,1996,15,6
8010,1998,16,6
8011,1979,1,5
8011,1980,2,1
8011,1980,3,4
8011,1980,4,1
8011,1981,5,5
8011,1982,6,1
8011,1984,6,5
8011,1984,7,5
8011,1984,9,5
8011,1985,8,1
8011,1985,10,1
8011,1985,11,5
8011,1986,12,5
8011,1987,10,1
8011,1987,13,1
8011,1989,15,5
8011,1993,16,1
8011,2010,18,1
8011,2012,19,3
8011,2012,20,3
8011,2012,21,1
8011,2016,25,5
8011,2014,22,5
8011,2014,23,3
8011,2014,24,5
8012,1979,1,5
8012,1979,2,5
8012,1979,3,5
8012,1979,4,1
8012,1980,6,5
8012,1980,7,5
8012,1980,8,5
8012,1982,6,1
8012,1984,9,5
8012,1985,5,5
8012,1986,10,2
8012,1987,11,5
8012,1988,11,5
8012,1989,12,1
8013,1980,1,5
8013,1980,2,5
8013,1981,3,-3
8013,1981,5,5
8013,1982,3,5
8013,1983,5,7
8013,1985,6,5
8013,1986,7,5
8013,1987,8,5
8013,1987,9,5
8013,1994,10,1
8013,1996,13,6
8013,2004,14,1
8014,1980,1,6
8014,1980,2,2
8014,1980,3,5
8014,1982,1,5
8015,1979,1,5
8015,1979,2,4
8015,1981,3,4
8015,1982,3,4
8015,1983,4,6
8015,1983,5,6
8015,1984,6,1
8015,1985,7,5
8015,1985,8,5
8015,1985,9,5
8015,1985,10,5
8015,1985,11,5
8015,1986,10,4
8015,1986,12,5
8015,1986,13,5
8015,1986,14,5
8015,1986,15,5
8015,1987,14,1
8015,1987,16,4
8015,1988,17,5
8015,1989,18,5
8015,1989,19,1
8016,1980,1,5
8016,1981,2,2
8016,1981,3,5
8016,1983,4,7
8016,1985,5,1
8016,1988,6,5
8016,1988,7,5
8016,1989,9,6
8017,1979,1,5
8017,1980,2,5
8017,1981,3,2
8017,1983,4,7
8017,1983,5,4
8017,1985,6,5
8017,1985,7,4
8017,1985,8,5
8017,1986,9,4
8017,1987,11,4
8017,1989,10,6
8018,1980,1,2
8018,1982,2,2
8018,1983,3,7
8018,1983,4,7
8018,1984,5,1
8018,1984,6,1
8018,1985,7,5
8018,1985,8,5
8018,1986,8,1
8018,1986,9,5
8018,1987,8,5
8020,1979,2,6
8020,1979,3,5
8020,1980,1,5
8020,1980,4,5
8020,1992,6,6
8020,1992,7,6
8020,1992,8,5
8020,1992,9,6
8020,1992,10,4
8021,1979,1,6
8021,1979,2,5
8021,1980,3,5
8021,1987,4,5
8021,1987,5,5
8021,1989,6,6
8022,1980,1,3
8022,1980,2,2
8022,1981,3,1
8022,1994,4,1
8022,2002,5,1
8022,2004,5,1
8023,1980,1,4
8023,1983,2,7
8023,1983,3,6
8023,1985,4,5
8023,1988,5,2
8024,1979,1,5
8024,1983,4,7
8024,1983,5,7
8024,1986,3,5
8025,1982,1,5
8025,1983,3,7
8025,1984,2,5
8025,1985,5,5
8025,1986,4,5
8025,1986,6,5
8025,1986,7,1
8025,1986,8,5
8025,1987,9,5
8025,1987,10,5
8025,1989,11,5
8025,1989,12,5
8025,1991,13,1
8026,1979,1,5
8026,1979,2,5
8026,1979,3,5
8026,1980,4,5
8026,1980,5,1
8026,1980,6,1
8026,1981,7,5
8026,1981,8,5
8026,1986,9,5
8026,1991,10,1
8026,1993,11,6
8026,1993,12,6
8026,2000,13,5
8026,2010,14,1
8027,1979,2,5
8027,1979,3,5
8027,1980,1,1
8027,1980,5,-3
8027,1981,4,1
8027,1981,6,2
8027,1983,7,7
8027,1984,8,5
8027,1987,10,5
8027,1988,10,5
8027,1992,11,5
8027,1994,12,5
8027,1994,13,5
8027,1996,14,6
8027,1998,15,4
8027,2002,16,1
8027,2004,17,5
8027,2004,18,5
8027,2008,16,1
8028,1979,1,5
8028,1980,2,5
8028,1980,3,3
8028,1981,4,5
8028,1985,5,1
8028,1986,7,1
8028,1987,6,5
8028,1988,8,5
8028,1993,10,6
8028,1996,12,5
8028,1998,13,6
8028,2000,14,6
8028,2004,15,1
8028,2008,16,1
8028,2016,19,5
8028,2014,17,1
8028,2014,18,6
8029,1979,1,5
8029,1980,2,5
8029,1980,3,1
8029,1986,4,5
8029,1988,6,1
8029,1992,5,1
8029,1992,7,1
8029,1998,8,6
8030,1979,1,3
8030,1980,2,5
8030,1980,3,5
8030,1980,4,5
8030,1980,5,5
8030,1983,6,6
8030,1986,7,5
8030,1989,8,6
8030,1998,9,6
8030,2000,10,5
8031,1988,1,1
8031,1991,2,6
8031,1992,3,2
8031,1993,4,6
8031,1993,5,1
8031,1993,6,5
8031,1998,7,5
8032,1979,1,6
8032,1979,2,-3
8032,1980,3,5
8032,1980,4,5
8032,1980,5,5
8032,1980,6,5
8032,1981,7,5
8032,1981,8,1
8032,1981,9,1
8032,1982,10,3
8032,1982,11,5
8032,1983,12,7
8032,1993,13,6
8032,1994,14,1
8032,1998,16,6
8032,2002,17,6
8033,1981,1,5
8033,1984,2,5
8033,1994,4,5
8033,1994,5,6
8033,1996,6,4
8033,2002,3,5
8034,1980,1,2
8034,1989,2,5
8035,1981,1,5
8035,1981,2,3
8035,1981,3,5
8035,1983,4,4
8035,1984,5,5
8035,1987,6,5
8035,1988,8,5
8035,1993,8,6
8035,1994,10,6
8035,1996,11,6
8035,2004,12,6
8035,2004,13,1
8035,2010,14,1
8036,1979,1,3
8036,1980,2,5
8036,1980,4,5
8036,1983,5,7
8036,1983,6,7
8036,1985,3,5
8036,1985,7,1
8036,1987,8,5
8036,1988,9,5
8037,1980,1,5
8037,1983,2,3
8038,1980,1,1
8038,1980,2,3
8038,1980,3,1
8038,1981,4,3
8038,1981,5,5
8038,1985,6,5
8038,1986,7,5
8038,1987,8,5
8038,1987,9,5
8038,1992,6,6
8038,1993,6,5
8038,1996,11,5
8038,2002,10,5
8038,2010,13,1
8039,1991,1,4
8039,2000,2,6
8039,2006,2,1
8039,2014,3,1
8040,1980,1,6
8040,1981,2,-3
8040,1981,3,5
8040,1981,4,3
8040,1982,5,5
8040,1982,6,1
8040,1984,7,1
8040,1984,8,1
8040,1987,9,1
8040,1988,10,1
8040,1988,11,5
8040,1989,12,1
8040,1989,13,1
8040,1996,16,4
8041,1979,1,5
8041,1984,2,5
8041,1985,3,5
8041,1985,4,5
8041,1987,5,1
8042,1980,1,5
8042,1982,2,5
8042,1982,3,1
8042,1983,4,3
8042,1984,5,5
8042,1985,6,5
8042,1986,7,5
8042,1994,9,4
8042,1994,10,6
8042,1994,11,6
8042,1994,12,6
8042,1998,13,5
8042,1998,14,5
8042,2002,15,5
8042,2002,16,5
8042,2004,17,-2
8042,2018,18,1
8042,2018,19,5
8043,1979,1,5
8043,1981,2,5
8043,1991,4,5
8043,1994,5,1
8043,1994,7,1
8043,1994,8,6
8044,1979,1,5
8044,1980,2,5
8044,1980,3,5
8044,1982,4,5
8044,1988,5,1
8044,1994,6,6
8044,1996,7,6
8044,2008,8,6
8044,2010,9,1
8045,1985,1,5
8045,1988,2,5
8045,1988,3,1
8045,1991,4,1
8045,1994,5,1
8045,2014,6,5
8046,1979,1,5
8046,1980,2,5
8046,1980,3,5
8046,1980,4,5
8046,1980,5,5
8046,1980,6,5
8047,1979,1,1
8047,1988,3,5
8047,1988,4,1
8047,1991,2,6
8047,2002,6,6
8047,2004,5,1
8048,1984,1,4
8048,1984,2,5
8048,1985,3,4
8048,1989,4,5
8048,1989,5,1
8048,1994,6,6
8048,1996,7,2
8048,1998,8,4
8048,1998,9,1
8048,2000,10,6
8048,2010,11,5
8048,2010,12,5
8049,1980,1,5
8049,1984,2,5
8049,1984,3,2
8049,1986,4,4
8049,1987,5,4
8049,1987,6,1
8049,1987,7,1
8049,1988,8,5
8049,1991,9,5
8049,1994,10,4
8049,1996,11,5
8049,1998,12,6
8049,1998,13,2
8049,2002,14,2
8049,2002,15,2
8049,2008,16,5
8049,2008,17,5
8050,1980,1,6
8050,1980,2,5
8050,1981,3,3
8050,1982,3,3
8050,1984,4,1
8050,1984,5,5
8050,1987,6,1
8050,1988,7,5
8050,1994,8,4
8050,1996,8,6
8050,1998,9,6
8050,2000,10,1
8050,2000,11,6
8051,1979,1,5
8051,1979,2,5
8051,1979,3,1
8051,1980,4,4
8051,1988,5,5
8052,1980,1,5
8052,1982,2,5
8052,1982,3,1
8052,1983,4,3
8052,1985,5,5
8052,1987,7,3
8052,1989,6,1
8052,1992,8,5
8052,1992,9,1
8052,1996,10,1
8052,1996,11,5
8052,1998,12,5
8052,2000,13,1
8052,2000,14,5
8052,2002,15,1
8052,2004,16,6
8052,2006,17,1
8052,2008,18,-3
8053,1979,1,5
8053,1979,2,1
8053,1979,3,1
8053,1980,4,5
8053,1981,5,5
8053,1981,6,5
8053,1983,7,7
8053,1986,8,4
8054,1980,1,5
8054,1980,2,5
8054,1981,3,5
8054,1987,4,4
8054,1988,5,4
8055,1980,2,5
8055,1980,3,1
8055,1980,4,5
8055,1981,5,2
8055,1985,6,5
8055,1985,7,5
8055,1985,8,1
8055,1987,9,1
8056,1980,1,6
8056,1980,2,1
8056,1980,4,5
8056,1982,3,5
8056,1982,5,5
8056,1982,6,5
8056,1982,7,3
8056,1983,8,7
8056,1983,9,7
8056,1984,7,5
8056,1984,10,5
8056,1984,12,5
8056,1986,11,3
8056,1987,13,5
8056,1989,15,6
8056,1989,16,6
8057,1979,1,3
8057,1980,2,2
8057,1981,3,5
8057,1993,4,6
8057,1996,5,6
8057,1996,6,6
8058,1984,1,5
8058,1998,2,6
8058,2010,4,5
8058,2018,4,5
8059,1981,1,4
8059,1982,1,4
8059,1992,2,4
8060,1979,1,1
8060,1981,2,3
8060,1981,3,-3
8060,1982,4,1
8060,1982,5,1
8060,1984,6,1
8060,1985,7,1
8060,1985,9,1
8060,1986,7,1
8060,1986,8,1
8060,1987,10,1
8060,1987,11,5
8060,1987,12,5
8060,1988,13,5
8060,1988,15,5
8060,1991,14,6
8060,1992,16,1
8061,1980,1,3
8061,1981,1,3
8061,1982,2,1
8061,1983,3,1
8061,1983,4,3
8061,1983,5,7
8061,1994,7,6
8061,1996,8,6
8061,2004,9,1
8061,2006,10,1
8061,2012,10,1
8061,2014,11,2
8062,1981,1,5
8062,1983,2,3
8063,1980,1,1
8063,1980,2,1
8063,1980,3,1
8063,1983,3,7
8063,1985,3,5
8063,1985,4,5
8063,1986,5,1
8063,1991,6,6
8063,1992,7,1
8063,1993,8,5
8063,1993,9,5
8063,1996,10,5
8063,1998,11,6
8063,1998,12,5
8063,2006,13,5
8064,1980,1,2
8064,1980,2,5
8064,1981,3,5
8064,1983,4,3
8064,1984,4,1
8064,1985,5,1
8064,1987,6,1
8064,1991,7,1
8064,1991,8,1
8064,1996,9,6
8064,1996,10,6
8064,1998,11,2
8064,1998,12,2
8064,2000,12,2
8064,2000,13,6
8064,2002,14,5
8064,2012,15,5
8064,2012,16,6
8064,2014,17,5
8065,1979,1,4
8065,1980,2,5
8065,1982,1,1
8066,1980,1,5
8066,1986,2,4
8066,1987,3,1
8066,1987,4,1
8067,1981,1,5
8067,1983,2,7
8067,1984,3,5
8067,1985,4,4
8067,1989,6,4
8068,1979,1,4
8068,1980,2,5
8068,1982,3,4
8068,1983,3,3
8068,1984,3,4
8068,1985,4,5
8068,1988,5,5
8069,1980,1,5
8069,1988,2,1
8069,1989,3,6
8069,1989,5,5
8069,2002,4,5
8069,2002,6,5
8069,2004,7,5
8069,2012,8,5
8070,1979,1,3
8070,1979,2,3
8070,1979,3,5
8070,1979,4,1
8070,1980,5,5
8070,1981,7,3
8070,1981,8,5
8070,1982,9,1
8070,1982,10,1
8070,1983,11,7
8070,1984,13,5
8070,1984,14,5
8070,1984,15,1
8070,1984,16,5
8070,1985,17,1
8070,1985,18,1
8070,1986,18,5
8070,1987,19,5
8070,1988,21,1
8070,1991,23,6
8070,1992,22,6
8070,1993,22,5
8070,1993,24,3
8070,1994,25,6
8070,1996,22,1
8070,1996,25,6
8070,1996,26,6
